row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
4204,YRK,282,task2-NR-2.0,resultsYRK_NR.mat,"He was undersecretary of Health, Education and Welfare when Weinberger was secretary during the Nixon administration.",11
4205,YRK,283,task2-NR-2.0,resultsYRK_NR.mat,"Carlucci was deputy defense secretary from 1981 until 1986, national security advisor from 1986 until 1987, and defense secretary in 1987, following the resignation of Weinberger, his nomination by President Ronald Reagan and his confirmation in the Senate by a vote of 91 to 1.",30
4206,YRK,284,task2-NR-2.0,resultsYRK_NR.mat,He was reportedly less hard-line in policies toward the Soviet Union than Weinberger.,10
4207,YRK,285,task2-NR-2.0,resultsYRK_NR.mat,He was a naval officer from 1952-54.,6
4208,YRK,286,task2-NR-2.0,resultsYRK_NR.mat,"During his time, he also befriended another actor named Grant Heslov, a close friend and frequent collaborator with Clooney who co-wrote Good Night, and Good Luck., and is the president of Clooney and director Steven Soderbergh's production company Section 8 Entertainment.",26
4209,YRK,287,task2-NR-2.0,resultsYRK_NR.mat,"After the show was cancelled, he played a handyman on the series The Facts of Life.",10
4210,YRK,288,task2-NR-2.0,resultsYRK_NR.mat,"He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.",19
4211,YRK,289,task2-NR-2.0,resultsYRK_NR.mat,Lawford later admitted the most terrifying experience of his career was the first musical number he performed.,12
4212,YRK,290,task2-NR-2.0,resultsYRK_NR.mat,Lawford also made his first comedy that same year My Brother Talks To Horses (1947).,12
4213,YRK,291,task2-NR-2.0,resultsYRK_NR.mat,It was in Good News (1947) that Lawford won his greatest acclaim as an actor.,10
4214,YRK,292,task2-NR-2.0,resultsYRK_NR.mat,He also got to dance and sing as well and held his own against the other cast.,9
4215,YRK,293,task2-NR-2.0,resultsYRK_NR.mat,He was the victim of sexual abuse several times in childhood.,5
4216,YRK,294,task2-NR-2.0,resultsYRK_NR.mat,Also as a child he severely injured his arm when he put the arm through a door's glass pane.,9
4217,YRK,295,task2-NR-2.0,resultsYRK_NR.mat,"Doctors were able to save the arm, but the injury bothered him for many years.",12
4218,YRK,296,task2-NR-2.0,resultsYRK_NR.mat,The arm injury kept him from being drafted into the armed forces for the Second World War.,7
4219,YRK,297,task2-NR-2.0,resultsYRK_NR.mat,Lawford's first major movie role was A Yank At Eton (1942).,9
4220,YRK,298,task2-NR-2.0,resultsYRK_NR.mat,He played a snobby bully opposite Mickey Rooney.,8
4221,YRK,299,task2-NR-2.0,resultsYRK_NR.mat,The picture was a smash hit and Lawford's performance was widely praised.,10
4222,YRK,302,task2-NR-2.0,resultsYRK_NR.mat,He played college football for Alabama and was a teammate of legendary coach Bear Bryant.,12
4223,YRK,303,task2-NR-2.0,resultsYRK_NR.mat,"After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.",17
4224,YRK,304,task2-NR-2.0,resultsYRK_NR.mat,"He was inducted into the College Football Hall of Fame, the South Carolina Sports Hall of Fame, and the Clemson Ring of Honor.",18
4225,YRK,305,task2-NR-2.0,resultsYRK_NR.mat,"Howard was born at Barlow Bend, Alabama (""three wagon greasin's from Mobile"").",13
4226,YRK,310,task2-NR-2.0,resultsYRK_NR.mat,"Another example of Kennedy's belief in the ability of nonmilitary power to improve the world was the creation of the Peace Corps, one of his first acts as president.",21
4227,YRK,311,task2-NR-2.0,resultsYRK_NR.mat,"Kennedy married his second wife Jacqueline Bouvier on September 12, 1953.",10
4228,YRK,312,task2-NR-2.0,resultsYRK_NR.mat,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",20
4229,YRK,313,task2-NR-2.0,resultsYRK_NR.mat,The book was awarded the 1957 Pulitzer Prize for Biography.,10
4230,YRK,314,task2-NR-2.0,resultsYRK_NR.mat,"Kennedy's other decorations of the Second World War include the Purple Heart, Asiatic-Pacific Campaign Medal, and the World War II Victory Medal.",19
4231,YRK,315,task2-NR-2.0,resultsYRK_NR.mat,"In 1958, Kennedy published the first edition of his book A Nation of Immigrants, closely following his involvement in the Displaced Persons Act and the 1957 bill to bring families together.",30
4232,YRK,316,task2-NR-2.0,resultsYRK_NR.mat,"After World War II, Kennedy entered politics (partly to fill the void of his popular brother, Joseph P. Kennedy, Jr., on whom his family had pinned many of their hopes but who was killed in the war).",29
4233,YRK,317,task2-NR-2.0,resultsYRK_NR.mat,"In 1946, Representative James Michael Curley vacated his seat in an overwhelmingly Democratic district to become mayor of Boston and Kennedy ran for that seat, beating his Republican opponent by a large margin.",25
4234,YRK,318,task2-NR-2.0,resultsYRK_NR.mat,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",17
4235,YRK,319,task2-NR-2.0,resultsYRK_NR.mat,"In the spring of 1941, Kennedy volunteered for the U.S. Army, but was rejected, mainly because of his troublesome back.",16
4236,YRK,320,task2-NR-2.0,resultsYRK_NR.mat,"However, the U.S. Navy accepted him in September of that year.",10
4237,YRK,321,task2-NR-2.0,resultsYRK_NR.mat,"He participated in various commands in the Pacific Theater and earned the rank of lieutenant, commanding a patrol torpedo boat or PT boat.",18
4238,YRK,323,task2-NR-2.0,resultsYRK_NR.mat,"He was born in Overisel, Michigan.",4
4239,YRK,324,task2-NR-2.0,resultsYRK_NR.mat,In 1923 he was awarded the inaugural Bôcher Memorial Prize by the American Mathematical Society.,14
4240,YRK,325,task2-NR-2.0,resultsYRK_NR.mat,The mathematician Garrett Birkhoff (1911-1996) was his son.,7
4241,YRK,327,task2-NR-2.0,resultsYRK_NR.mat,"He was noted for his lyrical playing, and performed with John Coltrane, Dexter Gordon, Hampton Hawes, Jackie McLean, and Ike and Tina Turner, among others.",21
4242,YRK,328,task2-NR-2.0,resultsYRK_NR.mat,"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.",21
4243,YRK,329,task2-NR-2.0,resultsYRK_NR.mat,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",18
4244,YRK,330,task2-NR-2.0,resultsYRK_NR.mat,"He is a prominent member of the Bush family, the younger brother of President George W. Bush and the second son of former President George H. W. Bush and Barbara Bush.",29
4245,YRK,331,task2-NR-2.0,resultsYRK_NR.mat,"After earning his degree, Bush went to work in an entry level position in the international division of Texas Commerce Bank, which was run by Ben Love.",16
4246,YRK,332,task2-NR-2.0,resultsYRK_NR.mat,"Following the 1980 presidential election, Bush and his family moved to Miami-Dade County, Florida.",11
4247,YRK,333,task2-NR-2.0,resultsYRK_NR.mat,"He took a job in real estate with Armando Codina, a 32-year-old Cuban immigrant and self-made American millionaire.",13
4248,YRK,334,task2-NR-2.0,resultsYRK_NR.mat,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",16
4249,YRK,335,task2-NR-2.0,resultsYRK_NR.mat,"[4] Situated in Liberty City, Dade County, the school is located just outside of greater Miami, in an area plagued by poverty.",18
4250,YRK,336,task2-NR-2.0,resultsYRK_NR.mat,"The co-founder, working alongside Bush as a partner, was T. Williard Fair, a well-known local black activist and head of the Greater Miami Urban League.",18
4251,YRK,337,task2-NR-2.0,resultsYRK_NR.mat,"Governor Buddy MacKay (55% to 45%) to become governor, after courting moderate voters and Hispanics.",14
4252,YRK,338,task2-NR-2.0,resultsYRK_NR.mat,"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.",12
4253,YRK,339,task2-NR-2.0,resultsYRK_NR.mat,"At the urging of his wife, Columba, a devout Mexican Catholic, the Protestant Bush became a Roman Catholic.",11
4254,YRK,340,task2-NR-2.0,resultsYRK_NR.mat,"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.",21
4255,YRK,341,task2-NR-2.0,resultsYRK_NR.mat,He regularly delivers speeches in both English and Spanish due to the large number of Spanish speaking residents of Florida.,13
4256,YRK,342,task2-NR-2.0,resultsYRK_NR.mat,"Their three children, now grown, are George P. (recently married), John E. ""Jeb"" Bush Jr. and Noelle.",12
4257,YRK,343,task2-NR-2.0,resultsYRK_NR.mat,"In November 1977 he was sent to the Venezuelan capital of Caracas, in South America, to open a new operation for the bank.",16
4258,YRK,344,task2-NR-2.0,resultsYRK_NR.mat,"When Bush was six years old, the family moved to Houston, Texas.",10
4259,YRK,345,task2-NR-2.0,resultsYRK_NR.mat,"Bush stayed in Houston with another family to finish the school year, and spent most summers and holidays at the family estate, known as the Bush Compound.",19
4260,YRK,346,task2-NR-2.0,resultsYRK_NR.mat,"When Bush was seventeen, he went to Leon, Mexico, as part of his school's student exchange program.",17
4261,YRK,347,task2-NR-2.0,resultsYRK_NR.mat,"While attending a motorcycle race, he met a local girl named Columba Garnica Gallo, whom he eventually married.",13
4262,YRK,348,task2-NR-2.0,resultsYRK_NR.mat,"Jeb Bush was born in Midland, Texas, where his father was running an oil drilling company.",15
4263,YRP,0,task2-NR-2.0,resultsYRP_NR.mat,"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",17
4264,YRP,1,task2-NR-2.0,resultsYRP_NR.mat,"After this initial success, Ford left Edison Illuminating and, with other investors, formed the Detroit Automobile Company.",15
4265,YRP,2,task2-NR-2.0,resultsYRP_NR.mat,"With his interest in race cars, he formed a second company, the Henry Ford Company.",8
4266,YRP,3,task2-NR-2.0,resultsYRP_NR.mat,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",19
4267,YRP,4,task2-NR-2.0,resultsYRP_NR.mat,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",18
4268,YRP,5,task2-NR-2.0,resultsYRP_NR.mat,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",25
4269,YRP,6,task2-NR-2.0,resultsYRP_NR.mat,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",21
4270,YRP,7,task2-NR-2.0,resultsYRP_NR.mat,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",24
4271,YRP,9,task2-NR-2.0,resultsYRP_NR.mat,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,13
4272,YRP,10,task2-NR-2.0,resultsYRP_NR.mat,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",26
4273,YRP,11,task2-NR-2.0,resultsYRP_NR.mat,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H. Wills.",16
4274,YRP,12,task2-NR-2.0,resultsYRP_NR.mat,Henry Ford advocated long-time associate Harry Bennett to take the spot.,10
4275,YRP,13,task2-NR-2.0,resultsYRP_NR.mat,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",10
4276,YRP,14,task2-NR-2.0,resultsYRP_NR.mat,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co.",13
4277,YRP,15,task2-NR-2.0,resultsYRP_NR.mat,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",21
4278,YRP,16,task2-NR-2.0,resultsYRP_NR.mat,He is of three quarters Irish and one quarter French descent.,11
4279,YRP,17,task2-NR-2.0,resultsYRP_NR.mat,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",28
4280,YRP,18,task2-NR-2.0,resultsYRP_NR.mat,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",11
4281,YRP,19,task2-NR-2.0,resultsYRP_NR.mat,He was married to actress Kim Basinger from 1993 to 2002.,9
4282,YRP,20,task2-NR-2.0,resultsYRP_NR.mat,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",11
4283,YRP,21,task2-NR-2.0,resultsYRP_NR.mat,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",14
4284,YRP,22,task2-NR-2.0,resultsYRP_NR.mat,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,8
4285,YRP,23,task2-NR-2.0,resultsYRP_NR.mat,"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",10
4286,YRP,24,task2-NR-2.0,resultsYRP_NR.mat,"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",18
4287,YRP,26,task2-NR-2.0,resultsYRP_NR.mat,"In 1954 she, along with Bing Crosby, Danny Kaye, and Vera-Ellen, starred in the movie White Christmas.",11
4288,YRP,27,task2-NR-2.0,resultsYRP_NR.mat,"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",10
4289,YRP,28,task2-NR-2.0,resultsYRP_NR.mat,"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",36
4290,YRP,29,task2-NR-2.0,resultsYRP_NR.mat,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",10
4291,YRP,30,task2-NR-2.0,resultsYRP_NR.mat,In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,9
4292,YRP,31,task2-NR-2.0,resultsYRP_NR.mat,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",35
4293,YRP,32,task2-NR-2.0,resultsYRP_NR.mat,"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",10
4294,YRP,33,task2-NR-2.0,resultsYRP_NR.mat,"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",15
4295,YRP,34,task2-NR-2.0,resultsYRP_NR.mat,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",8
4296,YRP,35,task2-NR-2.0,resultsYRP_NR.mat,In 1966 she went to United Artists Records.,6
4297,YRP,36,task2-NR-2.0,resultsYRP_NR.mat,"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",13
4298,YRP,37,task2-NR-2.0,resultsYRP_NR.mat,"Michael McManus (born February 5, 1959) is a syndicated columnist who wrote Ethics & Religion.",10
4299,YRP,38,task2-NR-2.0,resultsYRP_NR.mat,"On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",18
4300,YRP,40,task2-NR-2.0,resultsYRP_NR.mat,"He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",10
4301,YRP,41,task2-NR-2.0,resultsYRP_NR.mat,By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,15
4302,YRP,43,task2-NR-2.0,resultsYRP_NR.mat,"He died in Springport, New York in 1815.",7
4303,YRP,44,task2-NR-2.0,resultsYRP_NR.mat,"Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",12
4304,YRP,45,task2-NR-2.0,resultsYRP_NR.mat,Bush was a soldier in the French and Indian Wars and a Captain in the American Revolution and is the great-great-great-great-great grandfather of president George W. Bush.,19
4305,YRP,46,task2-NR-2.0,resultsYRP_NR.mat,"They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",11
4306,YRP,48,task2-NR-2.0,resultsYRP_NR.mat,"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",11
4307,YRP,49,task2-NR-2.0,resultsYRP_NR.mat,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,15
4308,YRP,50,task2-NR-2.0,resultsYRP_NR.mat,"After many football insiders criticized Manning for being 0-3 in the playoffs, he won his first NFL playoff game against the Denver Broncos on January 4, 2004.",24
4309,YRP,51,task2-NR-2.0,resultsYRP_NR.mat,Manning's Passer Rating in the Colts' playoff games against the Broncos and Kansas City Chiefs was a perfect 158.3.,15
4310,YRP,52,task2-NR-2.0,resultsYRP_NR.mat,"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.",11
4311,YRP,53,task2-NR-2.0,resultsYRP_NR.mat,He shared the honor with Tennessee Titans quarterback Steve McNair.,9
4312,YRP,55,task2-NR-2.0,resultsYRP_NR.mat,"He put up even more impressive numbers in his last season (3,819 yards, 36 touchdowns) and finished second in Heisman Trophy voting to The University of Michigan's Charles Woodson, although he was unable to beat arch rival University of Florida for the fourth consecutive time.",36
4313,YRP,56,task2-NR-2.0,resultsYRP_NR.mat,"His mother Jacqueline Kennedy was married to Greek shipping tycoon Aristotle Onassis from 1968 until Onassis's death in 1975, when John was 14 years old.",23
4314,YRP,57,task2-NR-2.0,resultsYRP_NR.mat,"By most accounts, Aristotle Onassis did not play a particularly significant role in young John's life.",14
4315,YRP,58,task2-NR-2.0,resultsYRP_NR.mat,He graduated in 1983 with a bachelor's degree in history.,7
4316,YRP,59,task2-NR-2.0,resultsYRP_NR.mat,Taylor was born with dual British and American citizenship.,10
4317,YRP,60,task2-NR-2.0,resultsYRP_NR.mat,"Christian VII (January 29, 1749–March 13, 1808), King of Denmark and Norway, Duke of Schleswig and Holstein.",14
4318,YRP,61,task2-NR-2.0,resultsYRP_NR.mat,"He was the son of Frederick V, King of Denmark, and his first consort Louisa, daughter of George II of Great Britain.",18
4319,YRP,62,task2-NR-2.0,resultsYRP_NR.mat,He ultimately sank into a condition of mental stupor.,6
4320,YRP,63,task2-NR-2.0,resultsYRP_NR.mat,"Patti was born Adela Juana Maria Patti to Italian parents in Madrid, Spain.",11
4321,YRP,64,task2-NR-2.0,resultsYRP_NR.mat,"Symptoms during this time included paranoia, self-mutilation and hallucinations.",9
4322,YRP,65,task2-NR-2.0,resultsYRP_NR.mat,"He became submissive to upstart Johann Friedrich Struensee, who rose steadily in power in the late 1760s.",7
4323,YRP,66,task2-NR-2.0,resultsYRP_NR.mat,The neglected and lonely Caroline Mathilde drifted into an affair with Struensee.,11
4324,YRP,68,task2-NR-2.0,resultsYRP_NR.mat,Struensee was arrested and executed in that same year.,6
4325,YRP,69,task2-NR-2.0,resultsYRP_NR.mat,"Christian signed Struensee's arrest warrant with indifference, and under pressure from his paternal grandmother, Sophie Magdalene of Brandenburg-Kulmbach, who had led the movement to have the marriage dissolved.",23
4326,YRP,70,task2-NR-2.0,resultsYRP_NR.mat,"Caroline Mathilde, retaining her title but not her children, eventually left Denmark in exile and passed her remaining days in neighbouring Celle.",18
4327,YRP,71,task2-NR-2.0,resultsYRP_NR.mat,"She died of cancer there on May 11, 1775.",7
4328,YRP,73,task2-NR-2.0,resultsYRP_NR.mat,"Talia Shire (born April 25, 1946) is an American actress of Italian descent.",12
4329,YRP,74,task2-NR-2.0,resultsYRP_NR.mat,"He appeared in 1953's Miss Sadie Thompson opposite Rita Hayworth, in 1954's The Caine Mutiny and the MGM musical Deep in My Heart.",21
4330,YRP,75,task2-NR-2.0,resultsYRP_NR.mat,In 1955 Ferrer directed himself in The Shrike.,7
4331,YRP,76,task2-NR-2.0,resultsYRP_NR.mat,"The Cockleshell Heroes followed a year later, along with The Great Man.",8
4332,YRP,77,task2-NR-2.0,resultsYRP_NR.mat,In 1958 Ferrer appeared in I Accuse!,6
4333,YRP,78,task2-NR-2.0,resultsYRP_NR.mat,"Ferrer also directed, but did not appear in, Return to Peyton Place in 1961 and also the re-make of State Fair in 1962.",20
4334,YRP,79,task2-NR-2.0,resultsYRP_NR.mat,Clooney was Ferrer's third wife.,5
4335,YRP,80,task2-NR-2.0,resultsYRP_NR.mat,"The two were married in 1953, divorced in 1961, and remarried in 1964, only to be divorced again in 1967.",14
4336,YRP,81,task2-NR-2.0,resultsYRP_NR.mat,In 1950 Ferrer won an Academy Award for his portrayal of Cyrano de Bergerac in the 1950 film of that name.,16
4337,YRP,82,task2-NR-2.0,resultsYRP_NR.mat,"He played Cyrano yet again in the French movie, Cyrano et D'Artagnan.",9
4338,YRP,83,task2-NR-2.0,resultsYRP_NR.mat,Ferrer also had a recurring role as Julia Duffy's insanely wealthy Waspy father on the popular Newhart television sitcom in the U.S. in the 1980s.,22
4339,YRP,84,task2-NR-2.0,resultsYRP_NR.mat,He also had a memorable recurring role as elegant and flamboyant attorney Reuben Marino on the soap opera Another World in the early 1980s.,22
4340,YRP,85,task2-NR-2.0,resultsYRP_NR.mat,His nephew is the actor Jack Davenport.,7
4341,YRP,87,task2-NR-2.0,resultsYRP_NR.mat,"In his later years he became known as the last Australian politician to advocate, and use, capital punishment.",14
4342,YRP,88,task2-NR-2.0,resultsYRP_NR.mat,He was educated at Skipton primary school and Ballarat Grammar: he was the last Victorian Premier not to have a university education.,17
4343,YRP,89,task2-NR-2.0,resultsYRP_NR.mat,"On 2005-04-12, Bob Dole released his biography One Soldier's Story: A Memoir (ISBN 0060763418), which talks of his World War II experiences and his battle to survive his war injuries.",25
4344,YRP,90,task2-NR-2.0,resultsYRP_NR.mat,"Dole took many odd-jobs around Russell as a boy, and would later work as a soda jerk in the local drug store.",17
4345,YRP,91,task2-NR-2.0,resultsYRP_NR.mat,"He also ran unsuccessfully for the Republican Presidential nomination in 1980 and made a more serious bid for the Republican presidential nomination in 1988, losing to then-Vice President George H.W. Bush.",26
4346,YRP,92,task2-NR-2.0,resultsYRP_NR.mat,"The contest between the two was bitter, although they differed little on issues.",11
4347,YRP,93,task2-NR-2.0,resultsYRP_NR.mat,At one point when a newscaster was conducting a conversation with both of them he asked Dole if he had anything to say to Bush.,15
4348,YRP,94,task2-NR-2.0,resultsYRP_NR.mat,While in the Senate he also served as chairman of the Republican National Committee from 1971 until 1973.,13
4349,YRP,95,task2-NR-2.0,resultsYRP_NR.mat,"Dole studied Law at KU, but his studies were interrupted by the start of World War II.",13
4350,YRP,99,task2-NR-2.0,resultsYRP_NR.mat,He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).,17
4351,YRP,100,task2-NR-2.0,resultsYRP_NR.mat,"As their desire for wealth grows, they discard spiritual and creative values.",10
4352,YRP,101,task2-NR-2.0,resultsYRP_NR.mat,"Their greed leads to distrust and dishonesty, and eventually the society crumbles.",12
4353,YRP,102,task2-NR-2.0,resultsYRP_NR.mat,"In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.",24
4354,YRP,103,task2-NR-2.0,resultsYRP_NR.mat,He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.,16
4355,YRP,104,task2-NR-2.0,resultsYRP_NR.mat,"She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.",19
4356,YRP,105,task2-NR-2.0,resultsYRP_NR.mat,"During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.",14
4357,YRP,106,task2-NR-2.0,resultsYRP_NR.mat,He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.,15
4358,YRP,107,task2-NR-2.0,resultsYRP_NR.mat,"They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).",14
4359,YRP,108,task2-NR-2.0,resultsYRP_NR.mat,"When she became pregnant, Barrymore proposed marriage.",6
4360,YRP,109,task2-NR-2.0,resultsYRP_NR.mat,"But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.",11
4361,YRP,110,task2-NR-2.0,resultsYRP_NR.mat,"White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.",13
4362,YRP,111,task2-NR-2.0,resultsYRP_NR.mat,"His dying words were 'Die? I should say not, dear fellow'.",9
4363,YRP,112,task2-NR-2.0,resultsYRP_NR.mat,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",13
4364,YRP,113,task2-NR-2.0,resultsYRP_NR.mat,No Barrymore would allow such a conventional thing to happen to him.,9
4365,YRP,114,task2-NR-2.0,resultsYRP_NR.mat,"According to Errol Flynn's memoirs, film director Raoul Walsh 'borrowed' Barrymore's body after the funeral, and left his corpse propped in a chair for a drunken Flynn to discover when he returned home from The Cock and Bull bar.",31
4366,YRP,115,task2-NR-2.0,resultsYRP_NR.mat,Other accounts of this classic Hollywood tale substitute actor Peter Lorre in the place of Walsh.,13
4367,YRP,116,task2-NR-2.0,resultsYRP_NR.mat,He is also notable in that he is the great great great grandfather of President George W. Bush through his son Reverend James Smith Bush.,19
4368,YRP,117,task2-NR-2.0,resultsYRP_NR.mat,"He left home during the War of 1812 amd married in Rochester on November 8, 1821, Harriet Smith the daughter of Dr. Sanford Smith and Priscilla Whipple Smith.",22
4369,YRP,118,task2-NR-2.0,resultsYRP_NR.mat,He and his wife had seven children.,7
4370,YRP,119,task2-NR-2.0,resultsYRP_NR.mat,"With the aid of an aunt, the young Clampett designed the first Mickey Mouse dolls for Walt Disney.",15
4371,YRP,120,task2-NR-2.0,resultsYRP_NR.mat,She was a researcher and reporter at Thames Television [1980 to 1983].,8
4372,YRP,121,task2-NR-2.0,resultsYRP_NR.mat,"After two years of toiling in California he began passage home, by ship, to retrieve his family in New York.",14
4373,YRP,122,task2-NR-2.0,resultsYRP_NR.mat,"He died, however, aboard ship and was given a sea burial.",8
4374,YRP,123,task2-NR-2.0,resultsYRP_NR.mat,"He was an African-American jazz trumpeter, bandleader, singer, and composer.",11
4375,YRP,124,task2-NR-2.0,resultsYRP_NR.mat,"In 1962, Clampett created an animated version of the show called Beany and Cecil, which ran on ABC for five years.",17
4376,YRP,125,task2-NR-2.0,resultsYRP_NR.mat,The business was dissolved in 1834 due to the difficulties in placing Long's locomotive designs into production.,16
4377,YRP,126,task2-NR-2.0,resultsYRP_NR.mat,"In 1814, he was commissioned a lieutenant of engineers in the United States Army.",11
4378,YRP,127,task2-NR-2.0,resultsYRP_NR.mat,"In March 1819 he married Martha Hodgkins of Philadelphia, Pennsylvania.",9
4379,YRP,128,task2-NR-2.0,resultsYRP_NR.mat,"The following month, as a brevet major in the U.S. Army, he was appointed to lead an expedition through the American West, in areas acquired in the Louisiana Purchase.",21
4380,YRP,129,task2-NR-2.0,resultsYRP_NR.mat,"The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.",15
4381,YRP,130,task2-NR-2.0,resultsYRP_NR.mat,"For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.",18
4382,YRP,131,task2-NR-2.0,resultsYRP_NR.mat,She is the well-meaning and patient wife of Homer.,8
4383,YRP,132,task2-NR-2.0,resultsYRP_NR.mat,"Her most notable physical feature is her blue hair, styled into an improbably high beehive.",12
