row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
3153,ZKH,191,task1-SR,resultsZKH_SR.mat,"For VeggieTales fans, this is more appetizing than a side dish of asparagus.",13
3154,ZKH,192,task1-SR,resultsZKH_SR.mat,"While it regards 1967 as the key turning point of the 20th century, and returns again and again to images of dissidents in the streets, it's alarmingly current.",28
3155,ZKH,193,task1-SR,resultsZKH_SR.mat,A truly wonderful tale combined with stunning animation.,8
3156,ZKH,194,task1-SR,resultsZKH_SR.mat,"Nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.",24
3157,ZKH,195,task1-SR,resultsZKH_SR.mat,``Simone'' is a fun and funky look into an artificial creation in a world that thrives on artificiality.,18
3158,ZKH,196,task1-SR,resultsZKH_SR.mat,"It's a hoot watching The Rock chomp on jumbo ants, pull an arrow out of his back, and leap unscathed through raging fire!",23
3159,ZKH,197,task1-SR,resultsZKH_SR.mat,"While Tattoo borrows heavily from both Seven and The Silence of the Lambs, it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in.",31
3160,ZKH,198,task1-SR,resultsZKH_SR.mat,A portrait of an artist.,5
3161,ZKH,199,task1-SR,resultsZKH_SR.mat,"As written by Michael Berg and Michael J. Wilson from a story by Wilson, this relentless, all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all.",30
3162,ZKH,200,task1-SR,resultsZKH_SR.mat,"It's the best film of the year so far, the benchmark against which all other Best Picture contenders should be measured.",21
3163,ZKH,201,task1-SR,resultsZKH_SR.mat,This is one of the biggest disappointments of the year.,10
3164,ZKH,202,task1-SR,resultsZKH_SR.mat,It never fails to engage us.,6
3165,ZKH,203,task1-SR,resultsZKH_SR.mat,"Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural, sexual and social discord.",26
3166,ZKH,204,task1-SR,resultsZKH_SR.mat,The movie slides downhill as soon as macho action conventions assert themselves.,12
3167,ZKH,205,task1-SR,resultsZKH_SR.mat,"More romantic, more emotional and ultimately more satisfying than the teary-eyed original.",12
3168,ZKH,206,task1-SR,resultsZKH_SR.mat,"Like the best of Godard's movies... it is visually ravishing, penetrating, impenetrable.",12
3169,ZKH,207,task1-SR,resultsZKH_SR.mat,The cumulative effect of the movie is repulsive and depressing.,10
3170,ZKH,208,task1-SR,resultsZKH_SR.mat,"Feels like nothing quite so much as a middle-aged moviemaker's attempt to surround himself with beautiful, half-naked women.",18
3171,ZKH,209,task1-SR,resultsZKH_SR.mat,"A very long movie, dull in stretches, with entirely too much focus on meal preparation and igloo construction.",18
3172,ZKH,210,task1-SR,resultsZKH_SR.mat,"In XXX, Diesel is that rare creature -- an action hero with table manners, and one who proves that elegance is more than tattoo deep.",25
3173,ZKH,211,task1-SR,resultsZKH_SR.mat,I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.,24
3174,ZKH,212,task1-SR,resultsZKH_SR.mat,"While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza, there's nothing here to match that movie's intermittent moments of inspiration.",34
3175,ZKH,213,task1-SR,resultsZKH_SR.mat,"It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.",23
3176,ZKH,214,task1-SR,resultsZKH_SR.mat,"It never is, not fully.",5
3177,ZKH,215,task1-SR,resultsZKH_SR.mat,"Not only is Undercover Brother as funny, if not more so, than both Austin Powers films, but it's also one of the smarter, savvier spoofs to come along in some time.",31
3178,ZKH,216,task1-SR,resultsZKH_SR.mat,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.,22
3179,ZKH,217,task1-SR,resultsZKH_SR.mat,"With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss, there isn't a redeeming moment here.",21
3180,ZKH,218,task1-SR,resultsZKH_SR.mat,It's a funny little movie with clever dialogue and likeable characters.,11
3181,ZKH,219,task1-SR,resultsZKH_SR.mat,"``13 Conversations'' holds its goodwill close, but is relatively slow to come to the point.",15
3182,ZKH,220,task1-SR,resultsZKH_SR.mat,"Not the kind of film that will appeal to a mainstream American audience, but there is a certain charm about the film that makes it a suitable entry into the fest circuit.",32
3183,ZKH,221,task1-SR,resultsZKH_SR.mat,"You come away wishing, though, that the movie spent a lot less time trying to make a credible case for reports from the afterlife and a lot more time on the romantic urgency that's at the center of the story.",40
3184,ZKH,222,task1-SR,resultsZKH_SR.mat,The movie is virtually without context -- journalistic or historical.,10
3185,ZKH,223,task1-SR,resultsZKH_SR.mat,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",26
3186,ZKH,224,task1-SR,resultsZKH_SR.mat,Genuinely touching because it's realistic about all kinds of love.,10
3187,ZKH,225,task1-SR,resultsZKH_SR.mat,"For all the complications, it's all surprisingly predictable.",8
3188,ZKH,226,task1-SR,resultsZKH_SR.mat,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",26
3189,ZKH,227,task1-SR,resultsZKH_SR.mat,It will guarantee to have you leaving the theater with a smile on your face.,15
3190,ZKH,228,task1-SR,resultsZKH_SR.mat,"The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",15
3191,ZKH,229,task1-SR,resultsZKH_SR.mat,"A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `The Thing' and a geriatric `Scream.'",20
3192,ZKH,230,task1-SR,resultsZKH_SR.mat,"One of those staggeringly well-produced, joylessly extravagant pictures that keep whooshing you from one visual marvel to the next, hastily, emptily.",21
3193,ZKH,231,task1-SR,resultsZKH_SR.mat,"Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs, Red Dragon rates as an exceptional thriller.",24
3194,ZKH,232,task1-SR,resultsZKH_SR.mat,"The movie has no respect for laws, political correctness or common decency, but it displays something more important: respect for its flawed, crazy people.",24
3195,ZKH,233,task1-SR,resultsZKH_SR.mat,"In a strange way, Egoyan has done too much.",9
3196,ZKH,234,task1-SR,resultsZKH_SR.mat,"After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.",19
3197,ZKH,235,task1-SR,resultsZKH_SR.mat,The film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work.,24
3198,ZKH,236,task1-SR,resultsZKH_SR.mat,"In some ways, Lagaan is quintessential Bollywood.",7
3199,ZKH,237,task1-SR,resultsZKH_SR.mat,"Pacino and Williams seem to keep upping the ante on each other, just as their characters do in the film.",20
3200,ZKH,238,task1-SR,resultsZKH_SR.mat,"It would be disingenuous to call Reno a great film, but you can say that about most of the flicks moving in and out of the multiplex.",27
3201,ZKH,239,task1-SR,resultsZKH_SR.mat,"Some movies can get by without being funny simply by structuring the scenes as if they were jokes: a setup, delivery and payoff.",23
3202,ZKH,240,task1-SR,resultsZKH_SR.mat,Narc can only remind us of brilliant crime dramas without becoming one itself.,13
3203,ZKH,241,task1-SR,resultsZKH_SR.mat,Narc is a no-bull throwback to 1970s action films.,9
3204,ZKH,242,task1-SR,resultsZKH_SR.mat,Intriguing and downright intoxicating.,4
3205,ZKH,243,task1-SR,resultsZKH_SR.mat,"The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained, but its overall impact falls a little flat with a storyline that never quite delivers the original magic.",35
3206,ZKH,244,task1-SR,resultsZKH_SR.mat,Perhaps the most annoying thing about Who Is Cletis Tout? is that it's a crime movie made by someone who obviously knows nothing about crime.,25
3207,ZKH,245,task1-SR,resultsZKH_SR.mat,"In addition to scoring high for originality of plot -- putting together familiar themes of family, forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded.",43
3208,ZKH,246,task1-SR,resultsZKH_SR.mat,The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.,20
3209,ZKH,247,task1-SR,resultsZKH_SR.mat,"At its worst, it implodes in a series of very bad special effects.",13
3210,ZKH,248,task1-SR,resultsZKH_SR.mat,Bad and baffling from the get-go.,6
3211,ZKH,249,task1-SR,resultsZKH_SR.mat,"The movie is a blast of educational energy, as bouncy animation and catchy songs escort you through the entire 85 minutes.",21
3212,ZKH,250,task1-SR,resultsZKH_SR.mat,The original wasn't a good movie but this remake makes it look like a masterpiece!,15
3213,ZKH,251,task1-SR,resultsZKH_SR.mat,"To my taste, the film's comic characters come perilously close to being Amoses and Andys for a new generation.",19
3214,ZKH,252,task1-SR,resultsZKH_SR.mat,"Although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.",29
3215,ZKH,253,task1-SR,resultsZKH_SR.mat,"The real charm of this trifle is the deadpan comic face of its star, Jean Reno, who resembles Sly Stallone in a hot sake half-sleep.",25
3216,ZKH,254,task1-SR,resultsZKH_SR.mat,"... a cute and sometimes side-splittingly funny blend of Legally Blonde and Drop Dead Gorgeous, starring Piper Perabo in what could be her breakthrough role.",25
3217,ZKH,255,task1-SR,resultsZKH_SR.mat,"This method almost never fails him, and it works superbly here.",11
3218,ZKH,256,task1-SR,resultsZKH_SR.mat,Few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands.,26
3219,ZKH,258,task1-SR,resultsZKH_SR.mat,"The Emperor's Club is one of those films that possesses all the good intentions in the world, but...",18
3220,ZKH,259,task1-SR,resultsZKH_SR.mat,The most compelling performance of the year adds substantial depth to this shocking testament to anti-Semitism and neo-fascism.,18
3221,ZKH,260,task1-SR,resultsZKH_SR.mat,"LaBute can't avoid a fatal mistake in the modern era: He's changed the male academic from a lower-class Brit to an American, a choice that upsets the novel's exquisite balance and shreds the fabric of the film.",37
3222,ZKH,261,task1-SR,resultsZKH_SR.mat,A biopic about Crane's life in the classic tradition but evolves into what has become of us all in the era of video.,23
3223,ZKH,262,task1-SR,resultsZKH_SR.mat,"A work of extraordinary journalism, but it is also a work of deft and subtle poetry.",16
3224,ZKH,263,task1-SR,resultsZKH_SR.mat,... think of it as American Pie On Valium.,9
3225,ZKH,264,task1-SR,resultsZKH_SR.mat,Gere gives a good performance in a film that doesn't merit it.,12
3226,ZKH,265,task1-SR,resultsZKH_SR.mat,"The movie is as far as you can get from racy, to the point where it almost stops the blood flow to your brain; it has a dull, costumey feel.",30
3227,ZKH,266,task1-SR,resultsZKH_SR.mat,The Pianist is Polanski's best film.,6
3228,ZKH,267,task1-SR,resultsZKH_SR.mat,Maybe Thomas Wolfe was right: You can't go home again.,10
3229,ZKH,268,task1-SR,resultsZKH_SR.mat,"The director, with his fake backdrops and stately pacing, never settles on a consistent tone.",15
3230,ZKH,269,task1-SR,resultsZKH_SR.mat,"Why he was given free reign over this project -- he wrote, directed, starred and produced -- is beyond me.",20
3231,ZKH,270,task1-SR,resultsZKH_SR.mat,"If you enjoy being rewarded by a script that assumes you aren't very bright, then Blood Work is for you.",20
3232,ZKH,272,task1-SR,resultsZKH_SR.mat,But his showboating wise-cracker stock persona sure is getting old.,10
3233,ZKH,276,task1-SR,resultsZKH_SR.mat,The second coming of Harry Potter is a film far superior to its predecessor.,14
3234,ZKH,277,task1-SR,resultsZKH_SR.mat,This stuck pig of a movie flails limply between bizarre comedy and pallid horror.,14
3235,ZKH,278,task1-SR,resultsZKH_SR.mat,"The film just might turn on many people to opera, in general, an art form at once visceral and spiritual, wonderfully vulgar and sublimely lofty -- and as emotionally grand as life.",32
3236,ZKH,280,task1-SR,resultsZKH_SR.mat,"The inhospitability of the land emphasizes the spare precision of the narratives and helps to give them an atavistic power, as if they were tales that had been handed down since the beginning of time.",35
3237,ZKH,281,task1-SR,resultsZKH_SR.mat,Even more baffling is that it's funny.,7
3238,ZKH,282,task1-SR,resultsZKH_SR.mat,"Parker should be commended for taking a fresh approach to familiar material, but his determination to remain true to the original text leads him to adopt a somewhat mannered tone... that ultimately dulls the human tragedy at the story's core.",40
3239,ZKH,283,task1-SR,resultsZKH_SR.mat,"Hard, endearing, caring, warm.",4
3240,ZKH,284,task1-SR,resultsZKH_SR.mat,"I have no problem with ``difficult'' movies, or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out.",28
3241,ZKH,285,task1-SR,resultsZKH_SR.mat,The way Coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining.,25
3242,ZKH,286,task1-SR,resultsZKH_SR.mat,Both the crime story and the love story are unusual.,10
3243,ZKH,287,task1-SR,resultsZKH_SR.mat,It's never a good sign when a film's star spends the entirety of the film in a coma.,18
3244,ZKH,289,task1-SR,resultsZKH_SR.mat,"If there's a way to effectively teach kids about the dangers of drugs, I think it's in projects like the (unfortunately R-rated) Paid.",23
3245,ZKH,290,task1-SR,resultsZKH_SR.mat,"If you're a WWF fan, or you related to the people who watched the robots getting butchered in A.I., you'll probably like Rollerball.",23
3246,ZKH,291,task1-SR,resultsZKH_SR.mat,Norton holds the film together.,5
3247,ZKH,292,task1-SR,resultsZKH_SR.mat,"A breathtaking adventure for all ages, Spirit tells its poignant and uplifting story in a stunning fusion of music and images.",21
3248,ZKH,293,task1-SR,resultsZKH_SR.mat,It won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke.,26
3249,ZKH,294,task1-SR,resultsZKH_SR.mat,Largely a for-fans artifact.,4
3250,ZKH,295,task1-SR,resultsZKH_SR.mat,A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls.,18
3251,ZKH,296,task1-SR,resultsZKH_SR.mat,"If you're over 25, have an IQ over 90, and have a driver's license, you should be able to find better entertainment.",22
3252,ZKH,297,task1-SR,resultsZKH_SR.mat,A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy.,22
3253,ZKH,298,task1-SR,resultsZKH_SR.mat,"The doofus-on-the-loose banter of Welcome to Collinwood has a cocky, after-hours loopiness to it.",14
3254,ZKH,299,task1-SR,resultsZKH_SR.mat,It's the funniest American comedy since Graffiti Bridge.,8
3255,ZKH,300,task1-SR,resultsZKH_SR.mat,Samuel Beckett applied to the Iranian voting process.,8
3256,ZKH,301,task1-SR,resultsZKH_SR.mat,A strangely compelling and brilliantly acted psychological drama.,8
3257,ZKH,302,task1-SR,resultsZKH_SR.mat,"Often gruelling and heartbreaking to witness, but Seldahl and Wollter's sterling performances raise this far above the level of the usual maudlin disease movie.",24
3258,ZKH,303,task1-SR,resultsZKH_SR.mat,"This enthralling documentary... is at once playful and haunting, an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.",25
3259,ZKH,304,task1-SR,resultsZKH_SR.mat,"I didn't laugh at the ongoing efforts of Cube, and his skinny buddy Mike Epps, to make like Laurel and Hardy'n the hood.",23
3260,ZKH,305,task1-SR,resultsZKH_SR.mat,"At its best when the guarded, resentful Betty and the manipulative yet needy Margot are front and center.",18
3261,ZKH,306,task1-SR,resultsZKH_SR.mat,Ford deserves to be remembered at Oscar time for crafting this wonderful portrait of a conflicted soldier.,17
3262,ZKH,307,task1-SR,resultsZKH_SR.mat,"That is essentially what's missing from Blackboards -- the sense of something bigger, some ultimate point.",16
3263,ZKH,308,task1-SR,resultsZKH_SR.mat,"It's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script, unimpressive acting and indifferent direction.",26
3264,ZKH,309,task1-SR,resultsZKH_SR.mat,"While obviously an extremely personal work, it remains inextricably stuck in an emotionally unavailable rut.",15
3265,ZKH,310,task1-SR,resultsZKH_SR.mat,"A dim-witted and lazy spin-off of the Animal Planet documentary series, Crocodile Hunter is entertainment opportunism at its most glaring.",20
3266,ZKH,311,task1-SR,resultsZKH_SR.mat,"The good is very, very good... The rest runs from mildly unimpressive to despairingly awful.",15
3267,ZKH,312,task1-SR,resultsZKH_SR.mat,"Methodical, measured, and gently tedious in its comedy, Secret Ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain.",29
3268,ZKH,313,task1-SR,resultsZKH_SR.mat,One of the most exciting action films to come out of China in recent years.,15
3269,ZKH,314,task1-SR,resultsZKH_SR.mat,Adam Sandler's Eight Crazy Nights grows on you -- like a rash.,12
3270,ZKH,315,task1-SR,resultsZKH_SR.mat,"The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",25
3271,ZKH,316,task1-SR,resultsZKH_SR.mat,"... pitiful, slapdash disaster.",4
3272,ZKH,317,task1-SR,resultsZKH_SR.mat,"As it stands, there's some fine sex onscreen, and some tense arguing, but not a whole lot more.",18
3273,ZKH,318,task1-SR,resultsZKH_SR.mat,It's neither as romantic nor as thrilling as it should be.,11
3274,ZKH,319,task1-SR,resultsZKH_SR.mat,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,23
3275,ZKH,320,task1-SR,resultsZKH_SR.mat,"The Venezuelans say things like ``si, pretty much'' and ``por favor, go home'' when talking to Americans.",17
3276,ZKH,321,task1-SR,resultsZKH_SR.mat,"If you already like this sort of thing, this is that sort of thing all over again.",17
3277,ZKH,322,task1-SR,resultsZKH_SR.mat,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,13
3278,ZKH,323,task1-SR,resultsZKH_SR.mat,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",15
3279,ZKH,324,task1-SR,resultsZKH_SR.mat,"Aptly named, this shimmering, beautifully costumed and filmed production doesn't work for me.",13
3280,ZKH,325,task1-SR,resultsZKH_SR.mat,"If Borstal Boy isn't especially realistic, it is an engaging nostalgia piece.",12
3281,ZKH,326,task1-SR,resultsZKH_SR.mat,Griffiths proves she's that rare luminary who continually raises the standard of her profession.,14
3282,ZKH,327,task1-SR,resultsZKH_SR.mat,"The asylum material is gripping, as are the scenes of Jia with his family.",14
3283,ZKH,328,task1-SR,resultsZKH_SR.mat,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",42
3284,ZKH,329,task1-SR,resultsZKH_SR.mat,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,21
3285,ZKH,330,task1-SR,resultsZKH_SR.mat,Girls gone wild and gone civil again,7
3286,ZKH,331,task1-SR,resultsZKH_SR.mat,To say Analyze That is De Niro's best film since Meet the Parents sums up the sad state of his recent career.,22
3287,ZKH,332,task1-SR,resultsZKH_SR.mat,"Like being trapped inside a huge video game, where exciting, inane images keep popping past your head and the same illogical things keep happening over and over again.",28
3288,ZKH,333,task1-SR,resultsZKH_SR.mat,`Enigma' is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of `We Were Soldiers.',29
3289,ZKH,334,task1-SR,resultsZKH_SR.mat,The Rock has a great presence but one battle after another is not the same as one battle followed by killer CGI effects.,23
3290,ZKH,335,task1-SR,resultsZKH_SR.mat,Visually sumptuous but intellectually stultifying.,5
3291,ZKH,336,task1-SR,resultsZKH_SR.mat,"So young, so smart, such talent, such a wise ***.",10
3292,ZKH,337,task1-SR,resultsZKH_SR.mat,"The problem is that for the most part, the film is deadly dull.",13
3293,ZKH,338,task1-SR,resultsZKH_SR.mat,A thinly veiled look at different aspects of Chinese life clashing with each other.,14
3294,ZKH,339,task1-SR,resultsZKH_SR.mat,An exhilarating experience.,3
3295,ZKH,340,task1-SR,resultsZKH_SR.mat,Its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition.,26
3296,ZKH,341,task1-SR,resultsZKH_SR.mat,Remarkably accessible and affecting.,4
3297,ZKH,342,task1-SR,resultsZKH_SR.mat,"The climactic events are so well realized that you may forget all about the original conflict, just like the movie does.",21
3298,ZKH,343,task1-SR,resultsZKH_SR.mat,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,18
3299,ZKH,344,task1-SR,resultsZKH_SR.mat,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,33
3300,ZKH,345,task1-SR,resultsZKH_SR.mat,"Shamelessly resorting to pee-related sight gags that might even cause Tom Green a grimace; still, Myer's energy and the silliness of it all eventually prevail.",25
3301,ZKH,346,task1-SR,resultsZKH_SR.mat,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",31
3302,ZKH,347,task1-SR,resultsZKH_SR.mat,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",27
3303,ZKH,348,task1-SR,resultsZKH_SR.mat,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",12
3304,ZKH,349,task1-SR,resultsZKH_SR.mat,"Peralta's mythmaking could have used some informed, adult hindsight.",9
3305,ZKH,350,task1-SR,resultsZKH_SR.mat,"``My god, I'm behaving like an idiot!''",7
3306,ZKH,351,task1-SR,resultsZKH_SR.mat,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",18
3307,ZKH,352,task1-SR,resultsZKH_SR.mat,"As a girl-meets-girl romantic comedy, Kissing Jessica Steinis quirky, charming and often hilarious.",13
3308,ZKH,353,task1-SR,resultsZKH_SR.mat,Gollum's `performance' is incredible!,4
3309,ZKH,354,task1-SR,resultsZKH_SR.mat,"... a haunting vision, with images that seem more like disturbing hallucinations.",12
3310,ZKH,355,task1-SR,resultsZKH_SR.mat,"As a remake, it's a pale imitation.",7
3311,ZKH,356,task1-SR,resultsZKH_SR.mat,Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio.,27
3312,ZKH,357,task1-SR,resultsZKH_SR.mat,"Not as distinctive or even as humorous as its needs to be to stand out, but it has clearly been made with affection and care.",25
3313,ZKH,358,task1-SR,resultsZKH_SR.mat,A generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,14
3314,ZKH,359,task1-SR,resultsZKH_SR.mat,"An amalgam of The Fugitive, Blade Runner, and Total Recall, only without much energy or tension.",16
3315,ZKH,360,task1-SR,resultsZKH_SR.mat,"Everything its title implies, a standard-issue crime drama spat out from the Tinseltown assembly line.",15
3316,ZKH,361,task1-SR,resultsZKH_SR.mat,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",40
3317,ZKH,362,task1-SR,resultsZKH_SR.mat,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",13
3318,ZKH,363,task1-SR,resultsZKH_SR.mat,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",10
3319,ZKH,364,task1-SR,resultsZKH_SR.mat,"``The Kid Stays in the Picture'' is a great story, terrifically told by the man who wrote it but this Cliff Notes edition is a cheat.",26
3320,ZKH,365,task1-SR,resultsZKH_SR.mat,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",14
3321,ZKH,366,task1-SR,resultsZKH_SR.mat,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.",26
3322,ZKH,367,task1-SR,resultsZKH_SR.mat,Griffin & Co. manage to be spectacularly outrageous.,8
3323,ZKH,368,task1-SR,resultsZKH_SR.mat,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",20
3324,ZKH,369,task1-SR,resultsZKH_SR.mat,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.",24
3325,ZKH,370,task1-SR,resultsZKH_SR.mat,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,18
3326,ZKH,371,task1-SR,resultsZKH_SR.mat,It just doesn't have much else... especially in a moral sense.,11
3327,ZKH,372,task1-SR,resultsZKH_SR.mat,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,12
3328,ZKH,373,task1-SR,resultsZKH_SR.mat,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",20
3329,ZKH,374,task1-SR,resultsZKH_SR.mat,"But the talented cast alone will keep you watching, as will the fight scenes.",14
3330,ZKH,375,task1-SR,resultsZKH_SR.mat,It's solid and affecting and exactly as thought-provoking as it should be.,12
3331,ZKH,376,task1-SR,resultsZKH_SR.mat,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",23
3332,ZKH,377,task1-SR,resultsZKH_SR.mat,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",15
3333,ZKH,378,task1-SR,resultsZKH_SR.mat,"An important movie, a reminder of the power of film to move us and to make us examine our values.",20
3334,ZKH,379,task1-SR,resultsZKH_SR.mat,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",23
3335,ZKH,380,task1-SR,resultsZKH_SR.mat,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,18
3336,ZKH,381,task1-SR,resultsZKH_SR.mat,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",35
3337,ZKH,382,task1-SR,resultsZKH_SR.mat,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",37
3338,ZKH,383,task1-SR,resultsZKH_SR.mat,But what's nice is that there's a casual intelligence that permeates the script.,13
3339,ZKH,384,task1-SR,resultsZKH_SR.mat,Wedding feels a bit anachronistic.,5
3340,ZKH,385,task1-SR,resultsZKH_SR.mat,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",18
3341,ZKH,386,task1-SR,resultsZKH_SR.mat,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",21
3342,ZKH,387,task1-SR,resultsZKH_SR.mat,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",32
3343,ZKH,388,task1-SR,resultsZKH_SR.mat,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",18
3344,ZKH,389,task1-SR,resultsZKH_SR.mat,The picture doesn't know it's a comedy.,7
3345,ZKH,390,task1-SR,resultsZKH_SR.mat,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,25
3346,ZKH,391,task1-SR,resultsZKH_SR.mat,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",18
3347,ZKH,392,task1-SR,resultsZKH_SR.mat,The sort of movie that gives tastelessness a bad rap.,10
3348,ZKH,393,task1-SR,resultsZKH_SR.mat,Its engaging simplicity is driven by appealing leads.,8
3349,ZKH,394,task1-SR,resultsZKH_SR.mat,"Fans of the TV series will be disappointed, and everyone else will be slightly bored.",15
3350,ZKH,395,task1-SR,resultsZKH_SR.mat,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",12
3351,ZKH,396,task1-SR,resultsZKH_SR.mat,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",24
3352,ZKH,397,task1-SR,resultsZKH_SR.mat,"It's not a particularly good film, but neither is it a monsterous one.",13
3353,ZKH,398,task1-SR,resultsZKH_SR.mat,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,16
3354,ZKH,399,task1-SR,resultsZKH_SR.mat,Martyr gets royally screwed and comes back for more.,9
