row_idx,subject,text,task_name,label,split,fold,held_out_subject,true_label_id,pred_label_id,true_label_name,pred_label_name,prob_NR,prob_TSR,pca1,pca2
2812,YMS,His brother and the Courant's readers did not initially know the real author.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.35732102,0.642679,14.840772,1.5512539
2813,YMS,His brother was not impressed when he discovered his popular correspondent was his younger brother.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.39227697,0.60772306,14.642588,2.5074723
2814,YMS,He left his apprenticeship without permission and in so doing became a fugitive.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.4218251,0.5781749,14.927766,2.5068421
2815,YMS,"He entered the U.S. Army as a private in 1941, was commissioned, and served in the Pacific theater.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3798846,0.6201154,15.028584,1.7828188
2816,YMS,At the end of the war he was a captain on General Douglas MacArthur's intelligence staff.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.3625593,0.63744074,15.670678,2.6541123
2817,YMS,"Early in life, he developed an interest in politics and history, and, during the war years, a special admiration for Winston Churchill, whom he would later cite as an important influence.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.465349,0.534651,14.5551195,3.1290057
2818,YMS,"After he left the Pentagon, he became publisher and chairman of Forbes magazine, where over the next decade he wrote frequently on defense and national security issues.",TSR,1,test,12,YMS,1,0,TSR,NR,0.55304015,0.44695985,14.673586,2.6301398
2819,YMS,"In 1990, he wrote Fighting for Peace, an account of his Pentagon years; in 1996, Weinberger co-authored a book entitled The Next War, which raised questions about the adequacy of U.S. military capabilities following the end of the Cold War.",TSR,1,test,12,YMS,1,0,TSR,NR,0.51640207,0.4835979,15.442742,2.934837
2820,YMS,"After he published his book, his colleages from the Reagan administration broke contact and refused to speak with him.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.4557033,0.5442967,15.641498,3.348486
2821,YMS,"She died in Poughkeepsie, New York of heart failure, which was chiefly due to her diabetes.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.20549935,0.79450065,14.166868,2.2740026
2822,YMS,"Mildred was the sister of Al Rinker, who also sang with Paul Whiteman.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.4025998,0.5974002,15.744257,1.1588074
2823,YMS,"He is the leader of the Adalet ve Kalkinma Partisi (AK Party, or Justice and Development Party).",TSR,1,test,12,YMS,1,1,TSR,TSR,0.35436282,0.6456372,15.081049,1.812321
2824,YMS,"Erdoğan played semi-professional football for 16 years and worked for Istanbul's municipal transport company, and became active in politics with the now-defunct Islamist National Salvation Party (Milli Selâmet Partisi), led by Necmettin Erbakan.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.39711168,0.60288835,14.852903,0.46898103
2825,YMS,"Soon after he was born, he moved to New York with his father, where he began acting and playing music.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.35355335,0.6464466,15.4652605,0.8566551
2826,YMS,"He soon recorded Desireless, and it became a hit across Scandinavia and the rest of Europe, and an American release came in 1998.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.34530774,0.6546923,15.479309,1.2548901
2827,YMS,"In 1912, his interests developed into using his mathematical skills assisting Henry Moseley on X-ray diffraction.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.26269278,0.7373072,14.163669,1.484569
2828,YMS,He is currently the 46th Vice President of the United States under President George W. Bush.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.40935466,0.5906454,15.136339,1.5079259
2829,YMS,"Under President Gerald Ford, Cheney became Assistant to the President and the youngest White House Chief of Staff in history.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.424737,0.57526296,15.088297,-0.2706334
2830,YMS,"In 1954 she, along with Bing Crosby, Danny Kaye, and Vera-Ellen, starred in the movie White Christmas.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28278187,0.71721816,14.21485,2.4411895
2831,YMS,"He was campaign manager for Ford's 1976 presidential campaign, while James Baker served as campaign chairman.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.2871166,0.7128834,14.514364,0.56519717
2832,YMS,"However, a police arrest card similar to the one that haunted President George W. Bush and maintained by the Rock Springs Police Department shows that Cheney was fined $100 for his second DWI conviction.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29956308,0.70043695,15.213045,0.47420016
2833,YMS,"At the time, it was not possible for the authorities in each area to link the two convictions which would have resulted in the second offence being viewed much more seriously.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.35947403,0.640526,14.856114,0.90611506
2834,YMS,"Since his second Wyoming arrest, Cheney has had no further convictions.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.40298843,0.59701157,14.462454,0.064427726
2835,YMS,"One of his first known ancestors was Ralph de Chesney, Sire of Quesnay who fought on the side of William the Conqueror in the Battle of Hastings in 1066.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.33495006,0.6650499,14.665827,1.0525118
2836,YMS,"Cheney was elected to represent Wyoming in the U.S. House of Representatives to replace Teno Roncalio, who had resigned from Congress.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3540575,0.6459425,15.360912,0.56503266
2837,YMS,"George W. Bush in March or April, 2005, to be General Counsel of the Department of Homeland Security.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.36819673,0.6318033,14.9974375,0.410487
2838,YMS,The Perrys have four children.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.28453568,0.7154643,13.882615,2.0334256
2839,YMS,"When he went to the nearby Shrewsbury School the next year, he lived there as a 'boarder'.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.26702246,0.7329775,15.192548,1.0689862
2840,YMS,"He served in the United States Army in World War II, then got a law degree from Tulane University.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.47509828,0.5249017,14.867204,-0.2781441
2841,YMS,"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.20029296,0.79970706,13.598655,2.839718
2842,YMS,She currently works for the State Department's Near East Affairs Bureau.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.18486026,0.8151398,12.553273,3.8209398
2843,YMS,"Mary is one of her father's top campaign aides and closest confidantes and lives in Denver, Colorado.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3181126,0.6818874,14.562088,1.7372755
2844,YMS,"He decided after three semesters to take some time off from Yale, on account of difficulty with his studies.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.37012327,0.62987673,14.6158,1.3650637
2845,YMS,She has authored or co-authored eight books and numerous articles.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.37068665,0.6293133,15.720754,1.7894496
2846,YMS,"She served from 1986 to 1996 as Chair of the National Endowment for the Humanities, appointed by Ronald Reagan.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.38298738,0.6170127,15.737168,1.2789927
2847,YMS,She was at one time a co-host on CNN's Crossfire.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.40128404,0.59871596,15.631814,0.7255239
2848,YMS,After studying at the Louisiana State University he joined the Monroe Police Department.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.4540709,0.54592913,15.35664,1.2538891
2849,YMS,"She is now a public speaker and author, and a senior fellow at the American Enterprise Institute.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.4075773,0.59242266,15.59916,1.1544634
2850,YMS,He received his bachelor's degree in 1965 and master's degree in political science in 1966 both from the University of Wyoming.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.41178006,0.58821994,15.270609,1.0919946
2851,YMS,"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",TSR,1,test,12,YMS,1,1,TSR,TSR,0.18918788,0.8108121,14.205893,3.295145
2852,YMS,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28798985,0.7120102,14.068239,2.6174147
2853,YMS,"During this period, he personally drove his Quadricycle to victory in a race against Alexander Winton, a well-known driver and the heavy favorite on October 10, 1901.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.1911169,0.80888313,9.911087,1.3848214
2854,YMS,In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.2970636,0.7029364,14.4036255,2.0600348
2855,YMS,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.21742736,0.7825727,14.372737,3.088861
2856,YMS,"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.36557278,0.6344272,14.612894,2.167415
2857,YMS,"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.289924,0.71007603,14.488379,2.6630716
2858,YMS,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.293463,0.706537,14.605644,2.383255
2859,YMS,In 1966 she went to United Artists Records.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.2909859,0.70901406,14.774442,2.412644
2860,YMS,"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",TSR,1,test,12,YMS,1,1,TSR,TSR,0.36250398,0.63749605,14.699571,2.135839
2861,YMS,"Ford was forced out of the company by the investors, including Henry M. Leland in 1902, and the company was reorganized as Cadillac.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.15465707,0.8453429,10.749474,1.3390279
2862,YMS,"They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3435302,0.6564698,15.165913,1.9463358
2863,YMS,"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.30522686,0.6947732,14.785939,2.3221736
2864,YMS,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.34912065,0.6508793,14.940292,2.3568726
2865,YMS,"In 1891, Ford became an engineer with the Edison Illuminating Company, and after his promotion to Chief Engineer in 1893, he had enough time and money to devote attention to his personal experiments on internal combustion engines.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.16463989,0.83536017,9.799325,3.0861409
2866,YMS,"After many football insiders criticized Manning for being 0-3 in the playoffs, he won his first NFL playoff game against the Denver Broncos on January 4, 2004.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.31329983,0.68670017,16.622913,0.34924674
2867,YMS,Manning's Passer Rating in the Colts' playoff games against the Broncos and Kansas City Chiefs was a perfect 158.3.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.30943507,0.6905649,16.383125,0.18998796
2868,YMS,"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29208186,0.70791817,16.52995,0.43327546
2869,YMS,He shared the honor with Tennessee Titans quarterback Steve McNair.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.27415755,0.7258425,16.566212,0.64852226
2870,YMS,"He put up even more impressive numbers in his last season (3,819 yards, 36 touchdowns) and finished second in Heisman Trophy voting to The University of Michigan's Charles Woodson, although he was unable to beat arch rival University of Florida for the fourth consecutive time.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.2546343,0.7453657,16.561462,0.09421546
2871,YMS,"His mother Jacqueline Kennedy was married to Greek shipping tycoon Aristotle Onassis from 1968 until Onassis's death in 1975, when John was 14 years old.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.32412487,0.6758751,16.739124,0.13926375
2872,YMS,"By most accounts, Aristotle Onassis did not play a particularly significant role in young John's life.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.27457628,0.72542375,16.33132,0.0532558
2873,YMS,He graduated in 1983 with a bachelor's degree in history.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.22884692,0.7711531,16.874603,0.65841657
2874,YMS,Taylor was born with dual British and American citizenship.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.24468209,0.7553179,16.447117,0.0351007
2875,YMS,"These experiments culminated in 1896 with the completion of his own self-propelled vehicle named the Quadricycle, which he test-drove on June 4 of that year.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.1703687,0.8296313,10.684438,2.0400648
2876,YMS,"Christian VII (January 29, 1749–March 13, 1808), King of Denmark and Norway, Duke of Schleswig and Holstein.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28758156,0.7124185,16.26459,-0.29001182
2877,YMS,"He was the son of Frederick V, King of Denmark, and his first consort Louisa, daughter of George II of Great Britain.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28546605,0.714534,16.645647,0.058754433
2878,YMS,He ultimately sank into a condition of mental stupor.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.21504372,0.7849563,16.637512,-0.11839046
2879,YMS,"Patti was born Adela Juana Maria Patti to Italian parents in Madrid, Spain.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.26593,0.73406994,16.76799,0.3034488
2880,YMS,"Symptoms during this time included paranoia, self-mutilation and hallucinations.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.23819727,0.76180273,16.803331,0.0024909168
2881,YMS,"He became submissive to upstart Johann Friedrich Struensee, who rose steadily in power in the late 1760s.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28834894,0.711651,16.580921,-0.21941574
2882,YMS,The neglected and lonely Caroline Mathilde drifted into an affair with Struensee.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.24727008,0.75272995,16.578978,0.41455624
2883,YMS,Struensee was arrested and executed in that same year.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.21723683,0.7827631,16.5687,0.3397952
2884,YMS,"Christian signed Struensee's arrest warrant with indifference, and under pressure from his paternal grandmother, Sophie Magdalene of Brandenburg-Kulmbach, who had led the movement to have the marriage dissolved.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.2329103,0.76708966,16.51827,0.6287937
2885,YMS,"Ford was born on a prosperous farm in Springwells Township (now in the city of Dearborn, Michigan) owned by his parents, William Ford (1826-1905) and Mary Litogot (c1839-1876), immigrants from County Cork, Ireland.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.22600774,0.7739922,10.206005,2.625925
2886,YMS,"Caroline Mathilde, retaining her title but not her children, eventually left Denmark in exile and passed her remaining days in neighbouring Celle.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.24545503,0.754545,16.340364,0.37867892
2887,YMS,"She died of cancer there on May 11, 1775.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.25334218,0.7466578,16.783255,0.17757794
2888,YMS,"Talia Shire (born April 25, 1946) is an American actress of Italian descent.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.22293921,0.77706075,16.669601,0.84895456
2889,YMS,"He appeared in 1953's Miss Sadie Thompson opposite Rita Hayworth, in 1954's The Caine Mutiny and the MGM musical Deep in My Heart.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.21235602,0.7876439,16.695923,0.2856571
2890,YMS,In 1955 Ferrer directed himself in The Shrike.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.20287739,0.7971226,16.591433,0.61337465
2891,YMS,"The Cockleshell Heroes followed a year later, along with The Great Man.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.23234142,0.76765853,16.44612,0.30761853
2892,YMS,In 1958 Ferrer appeared in I Accuse!,TSR,1,test,12,YMS,1,1,TSR,TSR,0.2083465,0.7916536,16.68478,0.8501332
2893,YMS,"Ferrer also directed, but did not appear in, Return to Peyton Place in 1961 and also the re-make of State Fair in 1962.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.20794326,0.79205674,16.305166,0.6331842
2894,YMS,Clooney was Ferrer's third wife.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.16516547,0.8348346,16.82959,0.7949206
2895,YMS,"In the years between the wars, Henry Ford supported Adolf Hitler's Nazi regime.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.26725227,0.7327478,10.389481,2.2321043
2896,YMS,"The two were married in 1953, divorced in 1961, and remarried in 1964, only to be divorced again in 1967.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.16961628,0.8303837,16.093641,0.50513977
2897,YMS,In 1950 Ferrer won an Academy Award for his portrayal of Cyrano de Bergerac in the 1950 film of that name.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.22420043,0.77579963,16.235119,0.7677992
2898,YMS,"He played Cyrano yet again in the French movie, Cyrano et D'Artagnan.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.18949752,0.81050247,16.507553,0.99198973
2899,YMS,Ferrer also had a recurring role as Julia Duffy's insanely wealthy Waspy father on the popular Newhart television sitcom in the U.S. in the 1980s.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.19311205,0.8068879,16.397734,0.40793556
2900,YMS,He also had a memorable recurring role as elegant and flamboyant attorney Reuben Marino on the soap opera Another World in the early 1980s.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.1824839,0.8175161,16.206903,0.8747766
2901,YMS,His nephew is the actor Jack Davenport.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.17043208,0.8295679,16.725407,0.9715806
2902,YMS,He flew a P-38 Lightning in the North African campaign of November 1942.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.1640734,0.8359266,16.322832,0.84781885
2903,YMS,"In his later years he became known as the last Australian politician to advocate, and use, capital punishment.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.1705056,0.8294944,16.148409,0.6818085
2904,YMS,He was educated at Skipton primary school and Ballarat Grammar: he was the last Victorian Premier not to have a university education.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.16964096,0.8303591,16.152126,1.0651929
2905,YMS,"On 2005-04-12, Bob Dole released his biography One Soldier's Story: A Memoir (ISBN 0060763418), which talks of his World War II experiences and his battle to survive his war injuries.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.18450639,0.81549364,16.112478,0.9801667
2906,YMS,There is also some evidence that Henry Ford gave Adolf Hitler direct financial backing when Hitler was first starting out in politics.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.24386576,0.7561343,11.31722,2.5246778
2907,YMS,"Dole took many odd-jobs around Russell as a boy, and would later work as a soda jerk in the local drug store.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.17900185,0.8209982,16.062868,0.678573
2908,YMS,"He also ran unsuccessfully for the Republican Presidential nomination in 1980 and made a more serious bid for the Republican presidential nomination in 1988, losing to then-Vice President George H.W. Bush.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.17112082,0.8288792,16.093138,0.7193082
2909,YMS,"The contest between the two was bitter, although they differed little on issues.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.14079525,0.8592047,15.706235,1.1174426
2910,YMS,At one point when a newscaster was conducting a conversation with both of them he asked Dole if he had anything to say to Bush.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.15631561,0.8436844,15.714351,1.1576381
2911,YMS,While in the Senate he also served as chairman of the Republican National Committee from 1971 until 1973.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.1436868,0.8563132,15.819327,1.2629473
2912,YMS,He is of three quarters Irish and one quarter French descent.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.15041563,0.8495844,16.123775,0.82098234
2913,YMS,"He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.15395288,0.8460471,15.825347,0.98583883
7085,YMS,"He was also the unsuccessful Republican nominee for President in the 1996 election, losing to the incumbent Bill Clinton.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.31853494,0.681465,16.19819,-0.8843071
7086,YMS,He was buried at the foot of Hill Cemetery.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.3446589,0.655341,16.252062,-0.67408097
7087,YMS,"In retrospect, many now view Gore as a helpful factor in the 1992 campaign.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.33037668,0.6696233,15.99029,-0.8905441
7088,YMS,"In 1969, Rodham entered Yale Law School where she served on the Board of Editors of Yale Review of Law and Social Action and worked with underprivileged children at the Yale-New Haven Hospital.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.23953077,0.7604692,13.85164,5.349686
7089,YMS,"Prior to graduating from Maine South High School, she attended Maine East High School, where she served as class president, a member of the student council, a member of the debating team, and as a member of the National Honor Society.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.2171605,0.7828395,14.373448,4.9291286
7090,YMS,"After completing high school in 1965, Rodham enrolled at Wellesley College in Massachusetts where she became active in politics, serving, for a time, as President of the Wellesley College Chapter of the College Republicans.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.2721199,0.7278801,14.522176,3.757176
7091,YMS,"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.24054329,0.7594567,14.804106,4.461322
7092,YMS,"Roosevelt was distraught, writing in his diary, 'the light has gone out of my life forever'.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29336616,0.7066338,14.453946,4.692292
7093,YMS,"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28742513,0.71257484,14.963448,3.2903514
7094,YMS,He acquired his early education in Europe at venerable institutions such as the University of Leiden while accompanying his father while the elder Adams was serving as an American envoy to France and later the Netherlands during the Revolutionary War.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.251562,0.74843794,13.965538,4.3457274
7095,YMS,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.32050925,0.67949075,14.085704,4.4391704
7096,YMS,"He attended Florida State Normal and Industrial College and received an LLB from Stetson University, after which he enlisted in the Marine Corps.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29617348,0.7038265,14.559059,4.3607163
7097,YMS,"Bush attended high school at the exclusive private St. Albans School in Washington, DC.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3177169,0.6822831,14.418642,3.672437
7098,YMS,He received his BA in Economics from Tulane University and his MBA from Tulane in 1979.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.27531266,0.72468734,13.89842,4.6567984
7099,YMS,"His father was a New York City philanthropist, merchant, and partner in the glass-importing firm Roosevelt and Son.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.33175406,0.668246,14.763547,3.8438253
7100,YMS,"She attended Beverly Hills High School, but left to become an actress.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3286348,0.6713652,14.670729,3.6195767
7101,YMS,"Soon after, she enrolled at London's Central School of Speech and Drama, where she attended 18 months.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3120634,0.6879366,13.312449,4.7549443
7102,YMS,Reynolds was inexperienced and did not know how to tap dance.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.3612905,0.6387095,14.032038,3.9969528
7103,YMS,"Born in Boston into one of the country's most prominent families (both his great-grandfather and his grandfather had been Presidents of the United States), Adams, after his graduation from Harvard in 1858, embarked on a Grand Tour of Europe, during which he also attended lectures in civil law at the University of Berlin.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28360885,0.71639115,15.069087,4.5611644
7104,YMS,Wilhelm was educated at Kassel at the Friedrichsgymnasium and the University of Bonn.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.2358757,0.7641243,14.512539,5.3303423
7105,YMS,"They lost control of both houses of Congress for the first time in 40 years, in large part due to stalled legislation, including a failed attempt to create a comprehensive health care system under a plan developed by First Lady Hillary Rodham Clinton.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.26473117,0.73526883,15.540469,1.969924
7106,YMS,Hanks has been married to actress Rita Wilson since 1988.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.3005899,0.6994101,14.793084,1.6710081
7107,YMS,"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3032558,0.6967442,15.150427,1.6406466
7108,YMS,"He is in the Gaullist political family, currently a member of the UMP.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29124546,0.70875454,15.739839,-0.39970234
7109,YMS,"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.24916355,0.7508365,15.317633,2.208811
7110,YMS,"He married Margaret Tyndal Winthrop, who came from a family with deep roots in Massachusetts history going back to the John Winthrop, the first governor of the Massachusetts Bay Colony.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.30280852,0.6971915,15.433893,1.3694866
7111,YMS,He was married to actress Kim Basinger from 1993 to 2002.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.23157597,0.76842403,14.358241,2.6004767
7112,YMS,Laurance married Mary French in 1934.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.3606212,0.6393788,14.894167,1.6081246
7113,YMS,"Finding law school tedious, however, Roosevelt found other diversions, including the completion of his first published book, The Naval War of 1812 (1882).",TSR,1,test,12,YMS,1,1,TSR,TSR,0.35329977,0.6467002,15.008086,1.2104644
7114,YMS,His wife is Barbara Bush.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.4220164,0.5779836,14.683626,1.3081871
7115,YMS,"In this year Encke married Amalie Becker (1787–1879), daughter of a bookseller.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.26696026,0.73303974,14.684571,2.1112046
7116,YMS,"While attending a motorcycle race, he met a local girl named Columba Garnica Gallo, whom he eventually married.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.34793845,0.6520616,14.975809,1.6628535
7117,YMS,"While serving abroad, he met Louisa Catherine Johnson, the daughter of an American merchant living abroad.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.32428443,0.6757156,15.628682,1.7482394
7118,YMS,"Simon has been married three times; he is currently married to Edie Brickell whom he wed on May 30, 1992.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.406387,0.593613,14.528297,1.2494397
7119,YMS,"The election of fellow-Republican Dwight Eisenhower to the presidency saw Rockefeller appointed first as chair of the President's Advisory Committee on Government Organization and later as an undersecretary in the Department of Health, Education, and Welfare.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.36309215,0.6369079,16.012537,-0.87994397
7120,YMS,"Although she was christened Rose Marie Kennedy, she was commonly known as Rosemary.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.33144528,0.6685548,15.689112,1.2593596
7121,YMS,"Unable to stomach a career as a corporate lawyer, and presented with an opportunity to run for New York Assembly-man in 1881, he dropped out of school to pursue his new goal of entering public life.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.35877517,0.6412248,15.102041,1.1098024
7122,YMS,"Abraham Simpson is estranged husband to Mona Simpson, father to Homer Jay Simpson and Herbert Powell, father-in-law to Marjorie Bouvier Simpson and grandfather to siblings Bartholomew J. Simpson, Lisa Marie Simpson and Margaret Simpson.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.38291174,0.61708826,15.137472,0.32808572
